total,untranslated,needReview,translated,approved,rejected,translatedOnly,fuzzy,unit,locale,lastTranslated,project,version/iteration
9701,9701,0,0,0,0,0,0,WORD,be,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,bg,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,bg,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,en-KN,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,en-KN,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,ff-GN,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,ff-GN,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,mgo-CM,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,mgo-CM,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,bm,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,bm,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,bn,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,bn,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,bo,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,bo,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,xog,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,xog,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,br,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,br,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,bs,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,bs,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,en-KY,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,en-KY,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,kln-KE,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,kln-KE,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,fr-CH,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,fr-CH,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,seh,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,seh,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,fr-CG,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,fr-CG,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,fr-CI,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,fr-CI,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,de-AT,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,de-AT,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,sah-RU,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,sah-RU,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,en-LC,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,en-LC,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,fr-CM,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,fr-CM,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,ca,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,ca,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,az-Cyrl,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,az-Cyrl,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,ce,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,ce,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,dz-BT,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,dz-BT,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,mzn,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,mzn,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,ses,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,ses,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,fr-DZ,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,fr-DZ,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,uz-Cyrl-UZ,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,uz-Cyrl-UZ,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,en-LR,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,en-LR,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,en-LS,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,en-LS,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,ca-IT,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,ca-IT,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,cs,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,cs,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,sk-SK,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,sk-SK,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,te-IN,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,te-IN,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,cy,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,cy,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,ksh-DE,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,ksh-DE,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,fr-DJ,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,fr-DJ,,paywall-subtitles,subtitles
913,872,0,41,0,0,41,0,MESSAGE,it-IT,22/02/19 14:20 by kekkotranslates,paywall-subtitles,subtitles
9701,9292,0,409,0,0,409,0,WORD,it-IT,22/02/19 14:20 by kekkotranslates,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,sr-Cyrl,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,sr-Cyrl,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,da,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,da,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,en-MG,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,en-MG,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,en-MH,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,en-MH,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,de,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,de,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,mr-IN,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,mr-IN,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,sv-SE,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,sv-SE,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,ko-KR,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,ko-KR,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,sq-AL,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,sq-AL,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,ar-OM,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,ar-OM,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,cgg,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,cgg,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,ko-KP,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,ko-KP,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,en-IM,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,en-IM,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,de-CH,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,de-CH,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,en-IL,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,en-IL,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,bem,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,bem,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,en-IO,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,en-IO,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,en-IN,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,en-IN,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,zh-Hans-HK,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,zh-Hans-HK,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,nl-BQ,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,nl-BQ,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,mg-MG,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,mg-MG,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,ses-ML,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,ses-ML,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,fr-BE,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,fr-BE,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,ar-PS,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,ar-PS,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,dz,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,dz,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,nl-BE,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,nl-BE,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,bez,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,bez,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,nd-ZW,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,nd-ZW,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,ee-GH,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,ee-GH,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,se-FI,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,se-FI,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,dje,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,dje,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,ee,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,ee,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,en-JE,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,en-JE,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,nl-AW,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,nl-AW,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,dua-CM,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,dua-CM,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,el,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,el,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,en-JM,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,en-JM,,paywall-subtitles,subtitles
913,0,0,913,913,0,0,0,MESSAGE,en,,paywall-subtitles,subtitles
9701,0,0,9701,9701,0,0,0,WORD,en,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,eo,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,eo,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,de-BE,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,de-BE,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,fy-NL,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,fy-NL,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,es,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,es,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,chr,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,chr,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,et,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,et,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,fr-CA,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,fr-CA,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,eu,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,eu,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,ar-QA,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,ar-QA,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,fr-CD,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,fr-CD,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,ru-UA,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,ru-UA,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,fr-CF,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,fr-CF,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,shi,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,shi,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,fr-BF,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,fr-BF,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,fr-BI,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,fr-BI,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,hsb,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,hsb,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,ig-NG,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,ig-NG,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,fr-BJ,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,fr-BJ,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,fa,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,fa,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,pt-PT,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,pt-PT,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,fr-BL,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,fr-BL,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,tr-CY,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,tr-CY,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,en-KE,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,en-KE,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,ff,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,ff,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,en-KI,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,en-KI,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,fi,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,fi,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,en-GI,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,en-GI,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,en-GH,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,en-GH,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,en-GM,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,en-GM,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,fo,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,fo,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,hr-HR,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,hr-HR,,paywall-subtitles,subtitles
913,910,1,2,0,0,2,1,MESSAGE,fr,21/01/19 06:51 by ff255,paywall-subtitles,subtitles
9701,9672,9,20,0,0,20,9,WORD,fr,21/01/19 06:51 by ff255,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,en-GU,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,en-GU,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,lag-TZ,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,lag-TZ,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,fy,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,fy,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,en-GY,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,en-GY,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,af-NA,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,af-NA,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,is-IS,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,is-IS,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,ga,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,ga,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,ar-JO,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,ar-JO,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,gd,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,gd,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,ro-MD,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,ro-MD,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,ff-CM,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,ff-CM,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,gl,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,gl,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,sq-MK,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,sq-MK,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,nl-CW,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,nl-CW,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,en-HK,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,en-HK,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,chr-US,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,chr-US,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,ca-ES,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,ca-ES,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,gu,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,gu,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,gv,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,gv,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,sr-Latn,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,sr-Latn,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,so-SO,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,so-SO,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,ar-001,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,ar-001,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,ar-KM,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,ar-KM,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,en-001,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,en-001,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,ha,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,ha,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,uz-Latn,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,uz-Latn,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,he,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,he,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,en-IE,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,en-IE,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,es-419,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,es-419,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,hi,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,hi,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,sr-Cyrl-ME,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,sr-Cyrl-ME,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,fur-IT,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,fur-IT,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,pt-TL,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,pt-TL,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,hr,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,hr,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,ar-LB,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,ar-LB,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,agq,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,agq,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,gsw,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,gsw,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,lu-CD,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,lu-CD,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,hu,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,hu,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,ar-KW,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,ar-KW,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,dje-NE,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,dje-NE,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,ca-FR,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,ca-FR,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,hy,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,hy,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,en-ER,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,en-ER,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,vai-Vaii-LR,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,vai-Vaii-LR,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,as-IN,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,as-IN,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,kam-KE,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,kam-KE,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,id,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,id,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,os-RU,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,os-RU,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,fo-FO,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,fo-FO,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,naq,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,naq,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,ig,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,ig,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,ms-MY,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,ms-MY,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,pt-ST,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,pt-ST,,paywall-subtitles,subtitles
913,913,0,0,0,0,0,0,MESSAGE,ii,,paywall-subtitles,subtitles
9701,9701,0,0,0,0,0,0,WORD,ii,,paywall-subtitles,subtitles
